user_id,product_id,viewed,clicked,purchased,category,price
189,103,1,0,0,Toys,1531
824,74,1,1,0,Perfumes,36
780,37,1,0,0,Sports,635
530,51,1,1,0,Toys,536
248,123,1,0,1,Clothes,614
197,41,1,0,0,Toys,1574
815,153,1,0,0,Clothes,1120
700,377,0,1,0,Books,920
304,232,1,1,1,Perfumes,243
591,289,1,1,1,Toys,840
62,377,1,1,0,Books,920
47,72,0,1,0,Electronics,40
712,236,1,1,0,Perfumes,537
591,411,1,0,0,Books,1311
938,281,1,1,0,Perfumes,573
822,136,1,0,0,Electronics,1786
600,438,0,1,0,Clothes,542
42,476,1,0,0,Toys,936
706,366,1,1,0,Sports,735
293,200,1,1,1,Books,413
673,485,1,0,0,Sports,685
50,104,1,1,0,Toys,1025
989,207,0,1,0,Toys,279
498,8,1,1,1,Perfumes,62
58,137,1,1,1,Electronics,1637
532,431,1,0,1,Toys,102
525,226,1,0,0,Home Appliances,995
453,41,1,0,0,Toys,1574
870,321,1,0,1,Clothes,117
123,126,1,0,0,Electronics,1929
604,133,1,0,0,Toys,695
1000,80,0,0,0,Sports,174
392,58,1,1,0,Home Appliances,794
68,293,1,1,0,Home Appliances,196
180,307,1,0,0,Books,661
486,463,1,0,0,Clothes,134
188,254,1,0,0,Electronics,1047
877,5,1,1,0,Perfumes,1215
730,344,0,0,0,Books,343
660,84,1,1,1,Books,77
302,376,1,1,0,Home Appliances,167
233,223,1,1,0,Sports,1969
241,85,1,0,0,Books,1017
477,389,1,0,0,Sports,46
525,325,1,1,1,Books,903
616,463,1,1,0,Clothes,134
846,426,0,1,0,Electronics,271
129,95,0,1,0,Perfumes,1238
739,360,1,1,0,Home Appliances,688
968,414,1,0,0,Electronics,1561
766,11,0,0,0,Sports,668
528,71,1,0,0,Books,334
677,131,1,1,0,Books,1769
597,380,1,0,0,Perfumes,500
108,47,1,0,1,Electronics,1276
275,372,1,1,0,Perfumes,437
591,122,1,0,0,Toys,532
162,95,1,0,0,Perfumes,1238
353,69,1,1,0,Toys,567
20,131,0,0,0,Books,1769
59,270,0,1,0,Electronics,547
754,59,1,0,0,Electronics,421
618,355,1,0,0,Home Appliances,596
835,7,0,1,1,Perfumes,1097
562,390,1,1,0,Perfumes,208
580,159,1,0,0,Home Appliances,21
588,284,0,0,0,Home Appliances,1545
288,410,0,1,0,Perfumes,711
171,323,1,0,0,Books,564
135,261,0,0,1,Home Appliances,1402
453,481,1,0,0,Perfumes,306
424,471,1,0,0,Sports,1781
890,232,1,0,0,Perfumes,243
11,22,1,1,0,Electronics,1308
485,253,1,0,0,Electronics,1337
1,450,1,1,0,Electronics,1482
326,175,1,1,0,Sports,1924
829,5,1,1,0,Perfumes,1215
474,149,1,0,1,Electronics,20
427,253,1,0,0,Electronics,1337
511,159,1,1,1,Home Appliances,21
547,160,0,1,0,Home Appliances,124
559,180,1,0,0,Toys,1492
603,192,1,0,0,Electronics,1860
675,185,0,1,0,Home Appliances,42
646,144,1,0,1,Sports,1048
593,352,1,1,0,Books,187
733,163,1,1,1,Sports,1189
750,89,1,0,0,Sports,522
724,436,1,0,0,Perfumes,1749
573,52,1,1,0,Toys,747
954,281,1,1,0,Perfumes,573
145,49,0,0,1,Toys,312
533,109,0,0,0,Books,217
57,72,1,1,0,Electronics,40
529,27,1,1,0,Home Appliances,1439
159,496,1,1,1,Electronics,674
316,264,1,0,0,Perfumes,503
249,469,0,1,0,Perfumes,110
233,133,0,1,0,Toys,695
952,300,1,1,0,Toys,1168
978,349,1,0,1,Electronics,1312
122,272,0,1,0,Clothes,1952
637,19,0,0,0,Perfumes,1186
607,495,1,0,0,Books,1111
758,362,1,1,1,Sports,420
247,186,1,0,0,Sports,1100
188,175,0,1,1,Sports,1924
60,16,1,0,1,Perfumes,1620
849,350,0,0,0,Sports,1130
656,376,1,1,1,Home Appliances,167
629,230,1,0,0,Toys,1936
704,162,1,0,1,Books,1765
805,464,1,1,1,Toys,1926
3,332,0,1,0,Home Appliances,885
245,4,1,1,0,Clothes,1453
337,435,1,1,0,Electronics,1195
638,388,0,0,0,Perfumes,901
126,189,1,1,0,Books,1770
823,232,1,0,0,Perfumes,243
272,351,1,0,0,Sports,976
691,475,1,1,1,Toys,528
822,268,1,0,0,Home Appliances,775
872,242,1,0,0,Books,387
448,259,1,0,1,Perfumes,55
140,265,1,0,1,Sports,693
178,53,0,0,1,Sports,182
478,324,1,1,1,Perfumes,649
66,454,1,0,1,Sports,756
936,485,1,0,0,Sports,685
751,99,1,1,0,Clothes,1462
747,347,1,1,0,Toys,1816
236,112,0,0,1,Home Appliances,1592
305,96,1,1,0,Toys,998
359,485,0,0,0,Sports,685
971,491,1,0,0,Electronics,595
378,201,0,0,0,Clothes,1441
876,205,0,0,0,Books,675
934,31,0,0,0,Toys,1847
503,378,1,0,1,Books,1367
48,436,1,0,0,Perfumes,1749
122,297,1,1,0,Home Appliances,1741
212,309,0,0,0,Sports,1822
102,357,1,1,0,Home Appliances,801
449,401,0,1,0,Toys,1728
455,274,1,1,0,Books,845
605,26,1,1,0,Toys,139
144,100,0,1,0,Books,1333
301,445,1,0,1,Perfumes,219
392,3,1,0,0,Toys,1686
214,61,1,0,0,Books,475
819,292,1,0,1,Sports,228
600,346,1,0,0,Sports,37
932,317,1,0,1,Clothes,1279
571,325,0,0,0,Books,903
511,434,1,1,0,Books,1263
996,158,1,0,0,Perfumes,235
810,438,1,1,0,Clothes,542
5,307,1,0,0,Books,661
269,408,1,0,1,Toys,288
999,102,1,0,0,Home Appliances,953
845,217,1,1,0,Clothes,1870
875,274,1,0,1,Books,845
160,12,0,0,0,Home Appliances,1540
82,73,0,1,0,Books,1876
966,154,1,1,0,Electronics,1195
44,19,1,0,0,Perfumes,1186
482,237,0,1,0,Books,1262
631,190,1,0,0,Home Appliances,887
454,395,1,0,0,Perfumes,1073
519,254,1,1,0,Electronics,1047
289,443,1,1,0,Sports,683
363,373,1,0,0,Clothes,1040
201,254,1,0,0,Electronics,1047
725,465,1,0,0,Electronics,1948
8,150,1,0,0,Perfumes,337
304,440,1,1,0,Electronics,1906
715,26,0,0,1,Toys,139
289,245,1,0,0,Clothes,841
297,251,1,0,0,Clothes,881
473,268,1,0,1,Home Appliances,775
290,304,1,0,0,Books,1941
440,494,0,0,0,Books,693
178,429,1,0,0,Books,749
764,411,1,1,0,Books,1311
561,326,0,1,0,Sports,221
875,90,1,0,1,Sports,418
703,354,1,0,1,Clothes,1435
744,413,1,1,0,Books,1879
117,122,1,0,1,Toys,532
711,392,0,1,0,Perfumes,1008
387,240,1,1,0,Books,311
238,372,1,0,0,Perfumes,437
344,294,0,1,1,Electronics,1559
521,65,1,0,0,Books,1432
144,23,1,0,0,Perfumes,1448
155,141,1,0,0,Clothes,1722
396,472,1,1,0,Sports,768
261,122,1,1,0,Toys,532
813,3,1,1,0,Toys,1686
39,124,1,1,0,Toys,1344
351,73,0,0,0,Books,1876
799,393,0,0,0,Perfumes,1820
799,176,1,0,0,Home Appliances,1485
562,117,1,1,0,Clothes,1956
620,47,1,1,0,Electronics,1276
774,92,1,1,0,Sports,1180
133,307,1,0,0,Books,661
281,58,1,1,0,Home Appliances,794
524,154,1,0,0,Electronics,1195
49,361,0,1,1,Home Appliances,624
680,401,1,0,0,Toys,1728
615,200,1,1,0,Books,413
628,325,1,0,0,Books,903
707,415,1,1,0,Sports,1550
443,182,1,1,0,Home Appliances,386
788,268,0,1,1,Home Appliances,775
143,383,1,0,1,Home Appliances,161
866,163,0,1,0,Sports,1189
864,64,1,1,0,Sports,1624
323,88,0,0,0,Books,1404
119,279,1,0,0,Books,655
263,336,1,0,0,Home Appliances,244
81,471,1,0,0,Sports,1781
744,489,1,0,1,Sports,818
428,308,1,0,0,Home Appliances,1994
775,108,1,1,0,Perfumes,804
295,248,1,1,0,Electronics,1300
679,29,1,0,0,Electronics,1279
819,346,1,1,0,Sports,37
237,201,1,1,1,Clothes,1441
775,53,1,1,0,Sports,182
149,103,1,0,1,Toys,1531
148,325,0,1,0,Books,903
195,68,1,1,0,Perfumes,1695
55,81,1,1,0,Toys,734
102,341,1,1,0,Toys,257
398,391,1,1,1,Sports,95
338,34,0,0,0,Home Appliances,372
311,251,1,0,0,Clothes,881
253,27,1,1,0,Home Appliances,1439
92,265,1,1,0,Sports,693
291,20,1,0,0,Home Appliances,34
411,267,1,1,0,Clothes,974
918,397,1,0,1,Clothes,1666
596,278,1,0,0,Home Appliances,797
515,100,1,1,0,Books,1333
525,17,0,0,0,Perfumes,960
999,257,1,0,0,Home Appliances,927
551,447,1,0,0,Sports,1529
174,385,1,1,1,Sports,829
790,172,1,0,0,Toys,1289
887,455,1,0,1,Sports,1006
691,280,0,0,0,Perfumes,1338
700,350,1,0,0,Sports,1130
926,264,1,0,0,Perfumes,503
60,282,1,1,0,Home Appliances,339
2,154,1,0,0,Electronics,1195
429,256,1,0,1,Home Appliances,719
850,129,0,0,0,Home Appliances,1485
508,2,1,0,0,Toys,874
635,383,1,0,0,Home Appliances,161
74,83,0,0,0,Books,352
584,176,1,0,0,Home Appliances,1485
568,254,1,1,0,Electronics,1047
142,271,1,1,0,Books,1026
911,493,1,1,1,Perfumes,300
722,203,1,1,0,Clothes,252
673,70,1,1,0,Toys,1508
872,72,1,1,0,Electronics,40
400,182,1,0,0,Home Appliances,386
645,238,1,1,0,Sports,1829
518,450,1,1,0,Electronics,1482
459,6,1,0,0,Toys,972
680,366,1,0,0,Sports,735
841,448,1,0,0,Sports,815
223,227,0,0,0,Books,1097
909,355,0,0,0,Home Appliances,596
245,83,1,0,0,Books,352
914,77,1,0,0,Electronics,187
137,490,1,1,0,Clothes,879
977,445,0,1,0,Perfumes,219
337,458,0,1,1,Sports,24
213,228,1,1,0,Home Appliances,1394
301,325,0,0,1,Books,903
552,307,1,1,0,Books,661
77,317,1,0,0,Clothes,1279
880,479,1,0,0,Clothes,1609
880,46,1,0,0,Books,427
71,248,1,1,0,Electronics,1300
351,108,1,0,0,Perfumes,804
29,468,0,0,0,Clothes,881
346,27,1,1,0,Home Appliances,1439
98,429,1,1,0,Books,749
632,267,1,0,0,Clothes,974
866,32,1,1,1,Books,74
588,204,1,0,1,Electronics,443
720,400,1,1,0,Toys,834
901,241,1,0,0,Sports,1829
962,253,1,1,0,Electronics,1337
392,437,0,0,0,Toys,149
598,353,1,1,0,Electronics,1599
935,226,0,0,0,Home Appliances,995
681,381,1,0,0,Perfumes,175
298,386,1,0,0,Clothes,1063
599,121,1,0,0,Books,1810
636,97,1,0,0,Home Appliances,1701
694,33,1,1,0,Clothes,805
718,384,1,0,0,Books,1839
975,119,1,1,0,Sports,1079
516,474,1,0,0,Books,779
277,86,1,0,1,Sports,205
84,84,1,0,0,Books,77
361,214,1,0,0,Sports,1822
621,343,1,0,1,Electronics,1504
20,448,1,1,0,Sports,815
933,136,1,0,1,Electronics,1786
473,72,1,1,0,Electronics,40
752,177,1,0,0,Toys,1624
198,438,0,1,0,Clothes,542
740,358,1,0,0,Home Appliances,383
734,280,1,0,0,Perfumes,1338
631,83,1,0,0,Books,352
787,102,1,1,0,Home Appliances,953
381,344,1,0,0,Books,343
593,6,1,0,0,Toys,972
581,76,1,1,0,Sports,118
838,165,0,0,1,Sports,848
309,479,1,1,1,Clothes,1609
994,55,1,0,1,Home Appliances,207
212,167,0,0,0,Home Appliances,903
210,174,0,0,1,Perfumes,1623
484,17,0,0,0,Perfumes,960
341,368,0,0,0,Toys,303
722,76,1,1,1,Sports,118
637,29,1,1,0,Electronics,1279
478,166,1,1,0,Books,924
102,340,1,0,0,Sports,1765
858,467,1,0,1,Electronics,1635
569,270,1,0,0,Electronics,547
27,400,0,0,0,Toys,834
498,328,1,1,0,Perfumes,1263
284,245,1,0,0,Clothes,841
744,484,1,1,1,Sports,532
525,443,1,0,0,Sports,683
772,499,1,0,0,Perfumes,1704
534,414,1,0,1,Electronics,1561
608,168,1,0,0,Books,376
677,331,1,0,0,Books,1051
503,279,1,1,1,Books,655
891,235,1,1,0,Perfumes,1749
415,168,1,1,0,Books,376
950,416,1,1,1,Perfumes,1507
417,366,1,1,0,Sports,735
794,388,0,1,0,Perfumes,901
140,31,1,1,0,Toys,1847
184,279,1,1,0,Books,655
454,60,1,1,1,Sports,1314
920,90,1,1,0,Sports,418
838,255,1,0,0,Clothes,615
524,188,1,1,0,Sports,44
674,144,1,0,0,Sports,1048
957,419,1,0,0,Toys,392
33,365,1,1,0,Toys,1364
777,112,1,1,0,Home Appliances,1592
842,308,0,0,1,Home Appliances,1994
429,211,1,0,0,Home Appliances,1622
49,429,1,0,0,Books,749
301,329,1,1,0,Clothes,673
70,106,1,0,1,Sports,831
773,484,1,0,1,Sports,532
372,455,1,1,0,Sports,1006
902,65,1,1,1,Books,1432
103,29,1,0,0,Electronics,1279
317,344,1,1,0,Books,343
781,194,1,1,0,Sports,1256
224,428,1,0,0,Home Appliances,37
363,388,1,0,0,Perfumes,901
182,207,1,1,0,Toys,279
156,101,1,0,0,Sports,662
375,114,1,1,1,Electronics,229
180,25,0,0,0,Toys,1473
172,422,1,0,0,Books,1065
679,186,1,1,1,Sports,1100
74,370,1,0,0,Clothes,580
395,194,1,0,0,Sports,1256
674,462,1,0,0,Sports,1736
117,73,1,1,0,Books,1876
794,15,1,1,0,Electronics,346
554,289,1,1,0,Toys,840
854,399,1,1,1,Electronics,54
890,316,1,1,0,Clothes,1194
381,492,1,0,0,Perfumes,1919
585,47,1,0,0,Electronics,1276
984,117,1,0,1,Clothes,1956
607,478,1,0,0,Toys,1158
889,461,1,1,0,Sports,1548
965,92,1,0,0,Sports,1180
604,467,0,0,1,Electronics,1635
382,221,1,1,0,Perfumes,117
358,498,0,0,1,Home Appliances,783
908,220,1,1,0,Electronics,896
886,1,0,0,0,Toys,1351
157,103,1,0,0,Toys,1531
920,436,1,0,1,Perfumes,1749
534,124,1,0,0,Toys,1344
147,363,1,1,1,Electronics,826
488,178,1,1,0,Home Appliances,988
316,12,1,1,0,Home Appliances,1540
53,486,1,0,1,Electronics,397
216,67,1,0,0,Electronics,1630
828,43,1,0,0,Electronics,1673
328,64,0,1,0,Sports,1624
464,267,1,1,0,Clothes,974
705,289,1,0,0,Toys,840
194,338,0,1,1,Perfumes,1241
794,461,1,1,0,Sports,1548
424,334,1,0,1,Electronics,876
947,342,1,1,0,Electronics,141
790,402,1,1,0,Books,187
66,348,1,1,0,Home Appliances,442
731,201,1,0,0,Clothes,1441
658,456,1,0,0,Home Appliances,552
431,328,1,0,1,Perfumes,1263
441,200,1,0,0,Books,413
341,5,1,1,0,Perfumes,1215
103,242,0,0,0,Books,387
765,133,1,1,1,Toys,695
780,369,1,1,1,Home Appliances,1585
158,406,1,1,0,Home Appliances,170
546,490,1,1,0,Clothes,879
699,307,1,1,0,Books,661
889,290,1,0,1,Perfumes,1798
516,458,1,0,1,Sports,24
98,249,1,1,1,Clothes,283
619,434,1,0,0,Books,1263
146,250,1,1,0,Home Appliances,1181
543,454,1,1,0,Sports,756
870,444,1,0,0,Sports,1615
26,436,1,1,0,Perfumes,1749
330,456,1,0,0,Home Appliances,552
197,62,1,0,0,Electronics,1038
122,427,1,1,0,Electronics,1888
443,53,1,1,0,Sports,182
448,231,1,0,0,Toys,475
335,301,1,1,0,Toys,1251
792,476,1,1,0,Toys,936
782,19,1,1,0,Perfumes,1186
393,308,0,0,0,Home Appliances,1994
307,175,1,0,1,Sports,1924
806,356,0,1,1,Sports,1046
568,225,1,1,1,Clothes,154
425,6,1,1,0,Toys,972
154,145,1,0,0,Toys,1020
598,469,1,1,0,Perfumes,110
814,156,1,0,0,Perfumes,1183
499,460,1,0,0,Perfumes,1609
523,461,1,1,0,Sports,1548
924,99,1,0,0,Clothes,1462
937,371,1,1,0,Perfumes,359
261,242,1,0,0,Books,387
726,305,1,0,1,Books,1905
787,327,1,0,0,Perfumes,1546
523,16,1,0,1,Perfumes,1620
259,335,1,0,0,Perfumes,516
188,10,1,0,0,Sports,1298
134,414,1,0,0,Electronics,1561
736,89,1,1,0,Sports,522
883,386,1,0,1,Clothes,1063
535,445,1,0,1,Perfumes,219
725,392,1,1,0,Perfumes,1008
465,18,1,1,1,Clothes,1969
117,452,1,0,0,Sports,858
547,69,0,0,1,Toys,567
391,273,1,0,1,Electronics,825
116,448,1,1,1,Sports,815
21,490,0,0,1,Clothes,879
419,335,1,0,0,Perfumes,516
512,307,0,1,1,Books,661
341,341,0,1,0,Toys,257
780,267,1,0,0,Clothes,974
291,440,1,0,0,Electronics,1906
669,211,1,1,0,Home Appliances,1622
154,325,1,1,0,Books,903
245,141,1,0,1,Clothes,1722
652,367,1,1,0,Sports,847
509,309,0,0,0,Sports,1822
948,99,1,1,0,Clothes,1462
552,71,1,0,1,Books,334
610,383,1,0,0,Home Appliances,161
805,406,1,0,1,Home Appliances,170
588,434,1,0,0,Books,1263
832,25,1,1,1,Toys,1473
545,490,0,1,0,Clothes,879
967,350,1,0,0,Sports,1130
728,125,0,0,0,Books,1601
993,47,1,1,0,Electronics,1276
560,200,1,1,0,Books,413
401,267,1,0,0,Clothes,974
811,74,1,0,0,Perfumes,36
183,103,0,1,0,Toys,1531
111,345,1,1,0,Electronics,553
465,143,1,0,1,Toys,1009
916,497,1,0,0,Books,1944
478,222,0,1,0,Perfumes,1193
197,300,1,0,1,Toys,1168
90,64,1,1,1,Sports,1624
5,476,1,1,0,Toys,936
796,444,0,0,0,Sports,1615
619,141,1,0,1,Clothes,1722
757,17,1,0,0,Perfumes,960
574,121,1,0,0,Books,1810
792,361,1,0,0,Home Appliances,624
127,383,1,0,0,Home Appliances,161
107,236,1,0,1,Perfumes,537
804,451,1,1,1,Toys,365
355,12,1,1,0,Home Appliances,1540
82,13,1,1,0,Books,1694
271,455,1,1,0,Sports,1006
959,415,1,0,0,Sports,1550
195,43,1,0,1,Electronics,1673
649,360,1,0,0,Home Appliances,688
435,232,1,0,0,Perfumes,243
775,270,1,0,1,Electronics,547
218,427,1,1,0,Electronics,1888
181,436,0,0,1,Perfumes,1749
932,338,1,0,1,Perfumes,1241
646,361,1,1,0,Home Appliances,624
190,342,1,0,1,Electronics,141
52,11,1,0,0,Sports,668
375,280,1,0,0,Perfumes,1338
309,136,1,1,0,Electronics,1786
743,258,1,0,0,Books,449
169,461,1,0,1,Sports,1548
441,467,1,0,0,Electronics,1635
207,399,1,0,1,Electronics,54
818,280,0,1,0,Perfumes,1338
930,449,1,1,1,Home Appliances,1064
15,210,1,1,0,Electronics,918
776,20,0,1,0,Home Appliances,34
481,104,1,0,0,Toys,1025
433,220,1,1,0,Electronics,896
850,32,1,0,0,Books,74
999,182,1,1,0,Home Appliances,386
362,454,1,0,0,Sports,756
606,46,0,0,0,Books,427
713,451,1,0,0,Toys,365
699,188,1,0,0,Sports,44
480,401,1,0,0,Toys,1728
999,197,0,0,0,Home Appliances,1953
809,84,1,1,0,Books,77
369,299,1,0,0,Electronics,1022
355,481,1,0,0,Perfumes,306
288,129,0,0,1,Home Appliances,1485
571,328,1,0,0,Perfumes,1263
932,481,1,1,1,Perfumes,306
459,108,1,1,1,Perfumes,804
621,321,1,0,0,Clothes,117
478,28,1,1,1,Sports,1825
435,250,1,0,1,Home Appliances,1181
651,30,1,1,0,Books,1648
58,34,1,0,1,Home Appliances,372
794,269,1,0,0,Perfumes,74
231,110,1,1,0,Perfumes,90
908,7,1,0,0,Perfumes,1097
821,469,1,0,1,Perfumes,110
40,386,1,0,0,Clothes,1063
963,263,0,1,0,Perfumes,814
670,429,1,1,1,Books,749
581,47,1,0,1,Electronics,1276
425,401,1,0,0,Toys,1728
927,200,1,0,0,Books,413
957,342,0,1,1,Electronics,141
44,123,1,1,0,Clothes,614
675,491,1,1,0,Electronics,595
711,264,0,0,0,Perfumes,503
126,49,1,0,1,Toys,312
746,434,1,0,1,Books,1263
613,177,1,1,1,Toys,1624
174,455,1,0,0,Sports,1006
764,263,1,1,0,Perfumes,814
738,188,1,0,0,Sports,44
436,149,1,0,0,Electronics,20
817,181,0,1,1,Toys,913
69,196,1,0,1,Books,1213
799,386,1,0,0,Clothes,1063
442,477,1,1,1,Clothes,1641
520,405,1,0,0,Perfumes,1392
557,447,1,1,0,Sports,1529
164,20,1,1,0,Home Appliances,34
778,45,1,0,1,Perfumes,124
392,435,1,1,0,Electronics,1195
664,442,0,0,1,Perfumes,537
63,69,1,1,0,Toys,567
818,469,1,0,0,Perfumes,110
959,439,1,1,1,Clothes,756
414,152,1,0,0,Electronics,673
329,159,0,0,0,Home Appliances,21
228,491,0,1,0,Electronics,595
554,404,1,1,0,Sports,1627
880,408,1,1,0,Toys,288
380,179,1,1,0,Clothes,771
538,343,1,1,0,Electronics,1504
777,246,1,1,1,Perfumes,935
741,186,1,0,0,Sports,1100
91,381,1,0,0,Perfumes,175
773,443,1,0,0,Sports,683
838,338,1,1,0,Perfumes,1241
896,134,1,1,0,Perfumes,635
456,391,0,0,1,Sports,95
285,384,1,0,0,Books,1839
635,311,1,1,0,Electronics,827
514,39,1,0,0,Perfumes,339
362,358,1,1,1,Home Appliances,383
716,360,1,0,1,Home Appliances,688
555,411,1,0,1,Books,1311
542,219,1,1,0,Toys,68
261,4,1,1,0,Clothes,1453
678,268,0,0,0,Home Appliances,775
782,329,1,1,1,Clothes,673
90,16,1,0,0,Perfumes,1620
642,224,1,1,0,Home Appliances,1905
122,84,1,1,0,Books,77
312,88,1,0,0,Books,1404
105,383,1,0,0,Home Appliances,161
785,312,1,0,0,Perfumes,951
812,416,1,0,0,Perfumes,1507
74,408,1,1,1,Toys,288
671,377,1,1,0,Books,920
302,73,1,1,0,Books,1876
655,211,1,0,0,Home Appliances,1622
346,216,1,1,0,Clothes,257
958,128,1,1,0,Electronics,1276
278,445,1,1,1,Perfumes,219
486,221,1,0,0,Perfumes,117
504,177,0,1,0,Toys,1624
725,235,0,0,0,Perfumes,1749
534,313,1,0,0,Clothes,745
950,123,1,0,1,Clothes,614
164,32,0,0,0,Books,74
775,189,0,0,0,Books,1770
774,382,1,1,0,Home Appliances,1375
222,355,1,1,1,Home Appliances,596
76,498,0,1,1,Home Appliances,783
496,293,1,0,0,Home Appliances,196
47,272,1,0,1,Clothes,1952
422,341,0,0,1,Toys,257
150,252,1,0,1,Sports,1946
843,463,1,1,0,Clothes,134
65,74,0,1,1,Perfumes,36
856,306,1,0,0,Clothes,1917
883,164,1,1,0,Home Appliances,1497
332,295,1,0,0,Sports,1563
802,230,1,0,0,Toys,1936
140,471,1,1,0,Sports,1781
349,182,1,0,0,Home Appliances,386
663,395,1,1,0,Perfumes,1073
747,456,1,1,0,Home Appliances,552
245,468,1,0,1,Clothes,881
85,459,0,1,0,Electronics,806
521,273,0,1,0,Electronics,825
507,115,0,0,0,Sports,1237
260,489,0,0,1,Sports,818
10,495,1,1,0,Books,1111
315,236,1,0,1,Perfumes,537
931,301,1,0,0,Toys,1251
984,295,1,0,1,Sports,1563
940,162,1,1,0,Books,1765
177,330,1,0,0,Home Appliances,1609
591,24,1,1,0,Clothes,863
139,168,1,0,1,Books,376
118,496,0,1,1,Electronics,674
933,187,1,0,0,Sports,1054
797,51,1,0,0,Toys,536
138,454,0,1,0,Sports,756
115,57,1,1,1,Sports,1017
299,118,1,1,0,Perfumes,1778
477,225,1,1,0,Clothes,154
819,337,1,1,0,Clothes,721
836,232,1,1,0,Perfumes,243
447,265,1,0,1,Sports,693
863,206,1,1,0,Electronics,631
910,219,1,0,0,Toys,68
631,231,1,1,0,Toys,475
909,407,1,0,1,Sports,1934
77,493,1,0,0,Perfumes,300
799,151,1,1,0,Perfumes,1000
926,97,1,0,0,Home Appliances,1701
56,94,1,0,1,Clothes,594
455,129,0,0,1,Home Appliances,1485
277,123,0,1,0,Clothes,614
156,279,1,0,0,Books,655
927,139,1,0,0,Perfumes,1516
165,500,0,1,0,Electronics,1351
772,387,1,0,0,Books,828
306,228,1,1,1,Home Appliances,1394
868,232,1,0,0,Perfumes,243
195,350,1,0,0,Sports,1130
554,260,1,1,0,Clothes,500
127,131,1,1,0,Books,1769
711,23,1,1,0,Perfumes,1448
196,70,1,1,1,Toys,1508
725,149,1,1,1,Electronics,20
937,442,1,0,1,Perfumes,537
702,476,1,1,0,Toys,936
77,279,0,1,0,Books,655
376,492,1,0,0,Perfumes,1919
341,243,1,0,0,Toys,1640
384,290,0,0,0,Perfumes,1798
47,83,1,1,0,Books,352
953,419,1,0,0,Toys,392
184,458,1,0,0,Sports,24
525,187,1,0,0,Sports,1054
738,416,1,1,0,Perfumes,1507
769,202,1,1,0,Perfumes,1410
638,135,1,0,0,Clothes,1158
771,414,0,0,0,Electronics,1561
584,156,1,1,1,Perfumes,1183
734,378,1,1,0,Books,1367
676,61,0,0,0,Books,475
904,247,1,0,0,Perfumes,814
541,394,0,0,0,Electronics,462
267,475,1,0,0,Toys,528
791,144,1,1,0,Sports,1048
972,315,0,0,0,Books,1540
174,346,1,1,1,Sports,37
107,24,1,0,0,Clothes,863
79,413,1,1,0,Books,1879
924,206,1,1,1,Electronics,631
784,159,1,1,1,Home Appliances,21
521,6,1,1,0,Toys,972
213,359,1,0,0,Perfumes,313
88,219,0,0,0,Toys,68
738,339,1,0,1,Home Appliances,254
532,459,1,0,0,Electronics,806
536,317,1,0,0,Clothes,1279
254,36,1,0,1,Clothes,421
462,314,1,0,0,Clothes,1390
513,215,1,0,0,Electronics,1805
823,388,1,1,0,Perfumes,901
165,430,0,0,0,Home Appliances,1367
810,184,0,0,0,Toys,850
814,474,0,0,0,Books,779
10,290,1,1,0,Perfumes,1798
648,300,1,1,0,Toys,1168
50,125,1,0,0,Books,1601
935,435,1,1,0,Electronics,1195
102,409,1,0,0,Books,231
888,101,1,0,0,Sports,662
339,7,1,0,0,Perfumes,1097
91,222,1,0,0,Perfumes,1193
838,496,1,0,1,Electronics,674
851,453,1,1,1,Sports,1347
866,481,1,0,0,Perfumes,306
903,479,1,1,1,Clothes,1609
759,353,1,1,0,Electronics,1599
895,123,0,0,0,Clothes,614
145,119,1,0,0,Sports,1079
460,153,1,0,0,Clothes,1120
239,116,1,1,0,Toys,491
327,67,1,0,0,Electronics,1630
414,258,1,1,0,Books,449
720,262,0,1,1,Electronics,1006
117,376,1,0,1,Home Appliances,167
3,306,1,0,0,Clothes,1917
814,67,0,0,0,Electronics,1630
970,212,1,1,0,Sports,1024
661,307,1,0,0,Books,661
728,419,0,1,0,Toys,392
272,107,0,0,0,Clothes,235
553,433,1,1,1,Home Appliances,1524
846,275,1,1,1,Clothes,233
575,240,1,0,0,Books,311
274,9,1,0,0,Perfumes,1666
353,97,1,1,1,Home Appliances,1701
333,66,1,1,0,Toys,1701
960,265,1,1,0,Sports,693
651,444,1,1,0,Sports,1615
264,498,1,0,0,Home Appliances,783
762,64,1,0,1,Sports,1624
128,25,1,1,0,Toys,1473
930,18,1,1,1,Clothes,1969
381,135,1,0,1,Clothes,1158
226,294,1,1,1,Electronics,1559
93,56,1,0,0,Toys,73
532,27,0,0,0,Home Appliances,1439
975,446,1,1,0,Clothes,1125
533,139,0,0,0,Perfumes,1516
610,86,0,0,0,Sports,205
647,366,1,0,1,Sports,735
249,495,1,1,1,Books,1111
549,471,0,0,0,Sports,1781
919,169,1,0,0,Sports,669
380,438,0,0,1,Clothes,542
533,218,1,0,0,Books,565
83,200,1,0,1,Books,413
644,170,0,1,0,Books,1104
765,479,1,1,0,Clothes,1609
837,142,1,0,0,Toys,1518
916,22,1,1,0,Electronics,1308
328,367,1,0,0,Sports,847
451,141,1,1,0,Clothes,1722
399,170,1,1,0,Books,1104
732,427,1,1,0,Electronics,1888
464,95,1,0,0,Perfumes,1238
109,399,1,1,0,Electronics,54
809,88,1,0,0,Books,1404
751,369,0,0,0,Home Appliances,1585
